linha_produto,principio_ativo,n_skus,marcas,decision,cod_item,desc_global,confidence,reasoning,n_candidates,candidate_cod_items,model,cached,error,custo_medio,custo_min,custo_max,vl_medio_global,prev_mes_rs,abc_global,run_pass
HEMIFUMARATO DE QUETIAPINA SOLIDO (100MG CP) C1,HEMIFUMARATO DE QUETIAPINA,3,"['CRISTALIA', 'EMS', 'ZYDUS']",match,87142.0,quetiapina 100 mg com rev,1.0,"Mesmo princípio ativo (quetiapina/hemifumarato de quetiapina), mesma dose (100 mg), mesma forma farmacêutica (comprimido sólido, provavelmente revestido) e via oral. Marcas ignoradas; vários SKUs Unimed mapeiam para um item Global.",25,"[86645, 87143, 87142, 84922, 83673, 106331, 116624, 111420, 92912, 87203, 107024, 92940, 87141, 87118, 87144, 84670, 92918, 116642, 87402, 98005, 84312, 86724, 87024, 111299, 100269]",openai:gpt-5-mini,False,,0.4166666666666667,0.39,0.47,0.46,100.096,C,initial
SECNIDAZOL (1000MG COMPRIMIDO),SECNIDAZOL,3,"['LABORATORIO GLOBO', 'SANDOZ']",no_match,,,1.0,"Princípio ativo Unimed: secnidazol 1000 mg comprimido. Nenhum dos candidatos listados corresponde a secnidazol — todos são princípios diferentes (ex.: cetoconazol, voriconazol, nimesulida, albendazol etc.). Conforme regra 1 (mesmo princípio) -> no_match.",25,"[86328, 87305, 86344, 87031, 87271, 92914, 87026, 87184, 86976, 87158, 87257, 87100, 86848, 87189, 86439, 86788, 86787, 86851, 87027, 86345, 87188, 111262, 87006, 87159, 86638]",openai:gpt-5-mini,False,,2.6283193333333332,0.88,5.949958,,,,initial
MESILATO DE DABRAFENIBE SOLIDO (75MG CP),MESILATO DE DABRAFENIBE,1,['NOVARTIS'],no_match,,,1.0,"Princípio ativo diferente: Unimed = mesilato de dabrafenibe 75 mg comprimido (TAFINLAR). Nenhum dos candidatos listados contém dabrafenibe; aparecem outras substâncias (lenvatinibe, imatinibe, palbociclibe, osimertinibe, etc.). Pelo Regra 1 (mesma substância) e Regra 6 (ignorar marcas), não há produto clínico equivalente na lista.",25,"[86645, 86958, 87402, 107224, 103669, 86959, 92880, 87260, 92912, 86724, 86771, 84179, 87304, 86957, 86683, 103714, 84228, 116624, 86679, 92881, 111591, 116642, 92868, 84673, 107410]",openai:gpt-5-mini,False,,286.444125,286.444125,286.444125,,,,initial
ESPARADRAPO 10X4.5 BRANCO ADPELE,PRODUTOS PARA SAUDE,1,['MISSNER'],match,87524.0,"esparadrapo impermeavel 10cm x 4,5m",0.95,"Mesma categoria clínica (esparadrapo/fita adesiva médica), mesma forma farmacêutica (esparadrapo), mesmas dimensões apresentadas (10 cm x 4,5 m) e cor branca compatível; marca ignorada.",25,"[87514, 87524, 87523, 92724, 84124, 83785, 83803, 83786, 83804, 111591, 84226, 111595, 110407, 84733, 87098, 87976, 87099, 117638, 83888, 88058, 84742, 102329, 84227, 83816, 114171]",openai:gpt-5-mini,False,,7.65,7.65,7.65,7.51,1763.348,B,initial
GLIMEPIRIDA (2MG COMPRIMIDO),GLIMEPIRIDA,1,['FQM'],no_match,,,0.98,"Princípio ativo requerido: GLIMEPIRIDA 2 mg comprimido. Nenhum dos candidatos enumera glimepirida; todos são princípios ativos diferentes (ex.: lorazepam, nimesulida, loperamida, ramipril, etc.). Portanto não há equivalência por substância (regra 1) — dose/forma/via não coincidem com o item Unimed.",25,"[86938, 87031, 86935, 87148, 103200, 86851, 92914, 87027, 108004, 87184, 87149, 87006, 87258, 87159, 87051, 87239, 102396, 86848, 86524, 86852, 87038, 83774, 87277, 87188, 86535]",openai:gpt-5-mini,False,,0.10645,0.10645,0.10645,,,,initial
CLORIDRATO DE SOTALOL 160MG,CLORIDRATO DE SOTALOL,1,['SANDOZ'],no_match,,,0.95,"Princípio ativo requerido: cloridrato de sotalol 160 mg comprimido. Nenhum dos candidatos lista sotalol; todos são substâncias diferentes (ex.: cloreto de magnésio, fluoxetina, escetamina, levodopa/benserazida, etc.). Portanto não há equivalência de princípio (nem dose/forma) — NO_MATCH.",25,"[86645, 100269, 86704, 86705, 86909, 100370, 111420, 86908, 86865, 86463, 104604, 87380, 86651, 92932, 84107, 92940, 103251, 103138, 86536, 86786, 92912, 87127, 95507, 116358, 86736]",openai:gpt-5-mini,False,,0.515,0.515,0.515,,,,initial
CLORIDRATO DE PAZOPANIBE SOLIDO (200MG CP),CLORIDRATO DE PAZOPANIBE,1,['NOVARTIS'],no_match,,,1.0,"Linha Unimed: Cloridrato de pazopanibe 200 mg comprimido (Votrient) — princípio ativo pazopanibe, dose 200 mg, forma sólida oral. Nenhum dos candidatos listados corresponde a pazopanibe; todos são substâncias diferentes (ex.: cloreto de magnésio, metformina+dapagliflozina, doxiciclina, momelotinibe, etc.). Dose, princípio ativo e apresentação não coincidem. Portanto sem equivalente clínico na lista.",25,"[86645, 111420, 86651, 117320, 86865, 86909, 86724, 104604, 86908, 87118, 100269, 116876, 87116, 92912, 83660, 83663, 83662, 86704, 92961, 92932, 86648, 86705, 107024, 83661, 86463]",openai:gpt-5-mini,False,,92.963524,92.963524,92.963524,,,,initial
CLORIDRATO DE PAZOPANIBE SOLIDO (400MG CP),CLORIDRATO DE PAZOPANIBE,2,['NOVARTIS'],no_match,,,1.0,"Princípio Unimed: cloridrato de pazopanibe 400 mg comprimido (anticâncer). Nenhum candidato Global corresponde ao mesmo princípio ativo ou apresentação clínica (dose/forma/forma farmacêutica). Todos os itens listados são substâncias diferentes (ex: metformina/dapagliflozina, doxiciclina, asciminibe, etc.). Portanto sem equivalente.",25,"[86645, 111420, 86651, 86909, 104604, 117320, 86865, 116358, 86908, 87118, 87116, 92912, 83660, 83663, 83662, 92961, 86724, 86648, 86705, 83661, 86463, 86736, 86786, 86569, 100269]",openai:gpt-5-mini,False,,182.55595,179.125867,185.986033,,,,initial
"LANCETA DE SEGURANÃA DESC SOFT 28G 1,8MM",PRODUTOS PARA SAUDE,1,['MEDIX'],match,87745.0,lanceta descartavel p/ glicemia capilar c/ disposito de segurança,0.8,"Lanceta descartável para glicemia capilar com dispositivo de segurança. Mesma forma farmacêutica (lanceta descartável), mesma via (punção capilar), princípio: produtos para saúde. Unimed especifica 28G e 1,8mm; candidato não traz gauge/profundidade, porém é o item clínico equivalente (lanceta descartável c/ dispositivo de segurança) mais adequado.",25,"[84279, 88004, 87899, 87970, 84226, 107398, 92851, 87446, 87745, 107341, 87942, 84775, 86818, 88134, 87116, 110302, 111221, 83774, 110605, 98005, 87203, 88026, 86769, 87956, 92852]",openai:gpt-5-mini,False,,0.093126,0.093126,0.093126,0.12,1165.524,B,initial
LORATADINA (10MG COMPRIMIDO),LORATADINA,2,['EMS'],match,86937.0,loratadina 10 mg com,1.0,Princípio ativo: loratadina; Dose: 10 mg; Forma farmacêutica: comprimido (oral). Marca/embalagem ignoradas — apresentação clínica equivalente ao cod_item 86937.,25,"[86962, 86937, 87006, 87271, 87185, 87239, 87050, 87289, 86862, 87273, 86851, 92914, 87186, 87187, 87188, 87181, 86638, 87051, 87139, 87142, 86848, 86898, 86836, 86852, 87324]",openai:gpt-5-mini,False,,0.1391669999999999,0.131667,0.146667,0.37,19.573,C,initial
CEFALEXINA MONOIDRATADA (500MG COMPRIMIDO),CEFALEXINA MONOIDRATADA,1,['EMS'],match,86581.0,cefalexina monoidratada 500 mg com rev,1.0,"Mesmo princípio ativo (cefalexina monoidratada), mesma dose (500 mg), mesma forma farmacêutica (comprimido; 'rev' = revestido é compatível), via oral compatível. Marcas/nomes comerciais ignorados.",25,"[87100, 86581, 87123, 86341, 86579, 86679, 87098, 86924, 114765, 87099, 106817, 86918, 86921, 83639, 87259, 107024, 87072, 86960, 87142, 87289, 87257, 86967, 87239, 86626, 108715]",openai:gpt-5-mini,False,,0.75,0.75,0.75,0.92,97.704,C,initial
ESPIRONOLACTONA (100MG COMPRIMIDO),ESPIRONOLACTONA,1,['EMS'],no_match,,,1.0,"Substância corresponde (espironolactona) mas não há candidato com apresentação clínica igual: Unimed = 100 mg comprimido; candidatos disponíveis são 50 mg e 25 mg comprimidos (cod 86775 e 83671) — dose diferente, portanto incompatível segundo regra de dose/concentração.",25,"[86918, 86775, 83671, 87139, 86848, 86836, 87257, 87189, 87271, 92914, 87185, 87188, 87140, 86849, 86862, 87100, 86860, 87165, 87186, 87187, 86787, 86851, 87026, 87184, 87259]",openai:gpt-5-mini,False,,0.633333,0.633333,0.633333,,,,initial
SONDA DE ASPIRACAO SISTEMA FECHADO,PRODUTOS PARA SAUDE,4,['BE CARE'],no_match,,,0.95,Unimed lista sondas de aspiração sistema fechado em diferentes tamanhos (FR 12 e FR 14). Os candidatos Global são específicos por calibre (ex.: cod_item=87799 n°12 e cod_item=87798 n°14). Não há um único cod_item Global que cubra ambos os calibres; portanto não é possível mapear todos os SKUs Unimed para um único item sem perda de especificação (FR).,25,"[88045, 87799, 88044, 87798, 88046, 84742, 83660, 83663, 83662, 83661, 87321, 88210, 87800, 83690, 87555, 87554, 87552, 87553, 87320, 87319, 87551, 87556, 87557, 87558, 117638]",openai:gpt-5-mini,False,,27.279,24.7055,29.8525,,,,initial
DIGLICONATO DE CLOREXIDINA (2% ALCOOLICA 1000ML),DIGLICONATO DE CLOREXIDINA,1,['RIOQUIMICA'],match,84214.0,clorexidina degermante 2% 1000ml (s/ bico),1.0,"Mesmo princípio ativo (digliconato de clorexidina), mesma concentração 2%, forma solução/degermante alcoólica, via tópica pertinente e mesmo volume 1000 ml — apresentação clínica equivalente. Marca/comercial ignorada.",25,"[104604, 84211, 84213, 84212, 84280, 84214, 84210, 84215, 84269, 84135, 84137, 83940, 111420, 102531, 84309, 83664, 86601, 84142, 84134, 88170, 86918, 86865, 86463, 84143, 86649]",openai:gpt-5-mini,False,,17.5,17.5,17.5,14.52,149.556,C,initial
DIGLICONATO DE CLOREXIDINA (2% ALCOOLICA 100ML),GLICONATO DE SODIO,4,"['RIOQUIMICA', 'VIC PHARMA']",match,84215.0,clorexidina degermante 2% 100ml,0.95,Princípio ativo: clorexidina (digliconato de clorexidina é equivalente). Concentração: 2% — coincide. Forma: solução/degermante tópico (degermante 2% corresponde a clorexidina alcoólica/solução tópica). Via: uso tópico/degermante — compatível. Volume: 100 ml — igual.,25,"[104604, 84212, 84211, 84215, 84210, 84214, 84269, 84213, 84137, 84135, 102531, 111420, 83664, 84142, 84134, 88170, 86918, 86865, 86463, 84143, 86649, 117564, 86601, 83939, 107026]",openai:gpt-5-mini,False,,2.5375,2.1,3.0,2.17,2500.057,A,initial
SERTRALINA (50MG COMPRIMIDO) C1,SERTRALINA,2,['LABORATORIO GLOBO'],match,87181.0,sertralina 50 mg com rev,1.0,Princípio ativo: sertralina = sertralina; Dose: 50 mg = 50 mg; Forma: comprimido = comprimido revestido (com rev) — equivalente clínico de forma oral; Via: oral (comprimido) — compatível; Volume/embalagem: não aplicável. Marcas ignoradas.,25,"[86563, 87181, 87180, 87213, 87273, 87184, 87188, 87239, 87289, 87295, 87101, 87100, 87324, 87189, 87185, 87186, 87187, 87271, 87006, 87277, 113040, 87143, 83639, 87259, 87159]",openai:gpt-5-mini,False,,0.145,0.12,0.17,0.2,12.68,C,initial
"DIGLICONATO DE CLOREXIDINA (0,2% AQUOSA 100ML)",DIGLICONATO DE CLOREXIDINA,2,"['RIOQUIMICA', 'VIC PHARMA']",match,84210.0,"clorexidina 0,2% solução aquosa 100ml",1.0,"Mesmo princípio ativo (digliconato de clorexidina), mesma concentração 0,2%, mesma forma farmacêutica (solução/aqueosa) e mesmo volume 100 ml — marcas ignoradas.",25,"[84213, 84210, 84215, 84212, 84211, 84214, 102531, 84269, 86649, 111262, 111420, 83664, 86601, 92940, 84228, 83939, 104604, 88170, 86796, 86918, 98005, 86463, 87380, 84135, 86651]",openai:gpt-5-mini,False,,1.41125,1.3725,1.45,1.29,2518.725,A,initial
TUBO ENDOTRAQUEAL 3.5 S/ BALAO,PRODUTOS PARA SAUDE,1,['SOLIDOR'],match,87566.0,"sonda endotraqueal sem balao n° 3,5",1.0,"Princípio: produto para saúde (tubo/sonda endotraqueal). Forma farmacêutica/objeto: sonda/tubo endotraqueal. Tamanho/diâmetro: n° 3,5 corresponde exatamente. Balao/cuff: 's/ balao' = sem balão, corresponde ao candidato 'sonda endotraqueal sem balao n° 3,5'. Via: endotraqueal (implícita). Embalagem/volume não aplicável. Marca ignorada.",25,"[87993, 87566, 87576, 87739, 87569, 87571, 87842, 87561, 87565, 88024, 87574, 87994, 87578, 87996, 87568, 87564, 87570, 87575, 87577, 87738, 87740, 87572, 87683, 88096, 87567]",openai:gpt-5-mini,False,,2.0,2.0,2.0,2.88,31.392,C,initial
TROMETAMOL CETOROLACO (SL 10 MG CP),TROMETAMOL CETOROLACO,1,['EMS'],match,86334.0,cetorolaco trometamina 10 mg com subl,0.98,"Princípio ativo idêntico (cetorolaco trometamina), mesma dose (10 mg), mesma forma/apresentação sublingual (SL - comprimido sublingual) e mesma via. Marca/embalagem ignoradas; apresentação clínica compatível.",25,"[87308, 86334, 86335, 86330, 86983, 87263, 87265, 86982, 87101, 87100, 86328, 87098, 86413, 87099, 87266, 92961, 86428, 87139, 86329, 87141, 86556, 86981, 87274, 86862, 86890]",openai:gpt-5-mini,False,,2.642,2.642,2.642,0.87,6.525,C,initial
ALBENDAZOL (400MG CP MASTIGAVEL),ALBENDAZOL,1,['PRATI DONADUZZI'],match,86439.0,albendazol 400 mg com mast,1.0,Mesmo princípio ativo (albendazol); mesma dose (400 mg); mesma forma farmacêutica (comprimido mastigável); mesma via (oral). Marca ignorada; embalagem não conflitante.,25,"[86871, 86439, 86438, 86328, 84983, 86566, 87106, 92857, 86344, 86454, 87110, 86489, 86453, 92878, 86773, 86479, 86502, 86456, 86455, 84935, 83909, 111955, 83639, 86565, 86345]",openai:gpt-5-mini,False,,0.330008,0.330008,0.330008,1.27,2.159,C,initial
"BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA LIQUIDO (333,4+6,67MG/ML SOL OR  20ML) ORAL",BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA,1,['BELFAR'],match,86770.0,"escopolamina, butil + dipirona 6,67 mg/ml + 333,4 mg/ml sol or gt 20 ml",1.0,"Mesmos princípios ativos (butilbrometo de escopolamina + dipirona monoidratada), mesmas concentrações (333,4 mg/ml escopolamina butil + 6,67 mg/ml dipirona), mesma forma farmacêutica (solução oral), mesma via (oral) e mesmo volume/embalagem (20 ml). Marcas ignoradas.",25,"[86770, 87123, 86767, 83666, 86769, 83669, 83668, 86766, 83667, 86536, 86606, 87248, 88084, 86672, 113736, 115780, 86476, 87335, 86827, 86581, 86463, 87380, 86341, 83684, 86523]",openai:gpt-5-mini,False,,4.92,4.92,4.92,7.99,26.5268,C,initial
SUCCINATO DE METOPROLOL (25MG CP SIMPLES) ,SUCCINATO DE METOPROLOL,1,['HYPERA'],no_match,,,0.9,"Princípio ativo = metoprolol succinato OK, dose 25 mg OK, porém Unimed especifica 'CP SIMPLES' (comprimido simples/IR) enquanto o candidato 86980 é 'metoprolol, succinato 25 mg com rev lib prol' (liberação prolongada). Diferença de perfil de liberação — não compatível clinicamente.",25,"[86763, 86980, 86981, 86973, 86982, 87197, 86689, 87284, 86975, 86983, 92955, 110280, 86724, 86945, 87045, 87316, 86683, 86335, 87173, 86725, 88210, 101721, 108037, 98005, 86771]",openai:gpt-5-mini,False,,0.267,0.267,0.267,,,,initial
ACETATO DE ABIRATERONA (500MG CPR REV ) ,ACETATO DE ABIRATERONA,3,"['EUROFARMA ONCO', 'GLENMARK']",no_match,,,0.9,"Unimed é ACETATO DE ABIRATERONA 500 mg comprimido oral. Candidatos relevantes (cod_item=92866 e 86401) são abiraterona acetato 250 mg — dose diferente (250 mg ≠ 500 mg). Pela Regra 2 (mesma dose/concentração exigida), não há apresentação clínica equivalente; portanto no_match.",25,"[86645, 92866, 86401, 86568, 86499, 87327, 87087, 87086, 87287, 87085, 87958, 87285, 87324, 92930, 88121, 87260, 106817, 108057, 87498, 86724, 86493, 86492, 86491, 88067, 86403]",openai:gpt-5-mini,False,,9.513644666666666,6.666667,11.25,,,,initial
CLORIDRATO DE AMITRIPTILINA (25MG COMPRIMIDO SIMPLES) (C1),CLORIDRATO DE AMITRIPTILINA,4,"['CRISTALIA', 'EMS', 'NEO QUIMICA', 'TEUTO']",match,86470.0,amitriptilina 25 mg com rev,1.0,"Mesmo princípio ativo (cloridrato de amitriptilina), mesma dose 25 mg, mesma forma farmacêutica (comprimido), via oral. 'com rev' (revestido) é clinicamente compatível com 'comprimido simples'; marcas e embalagens ignoradas.",25,"[86763, 86470, 86651, 86633, 111420, 86865, 86998, 116358, 86704, 87380, 100370, 86999, 86463, 86705, 104604, 86474, 86909, 86786, 100269, 86570, 86979, 87041, 87127, 84229, 86683]",openai:gpt-5-mini,False,,0.05677925,0.03555,0.1,0.04,9.704,C,initial
CLORIDRATO DE IMIPRAMINA (25MG COMPRIMIDO) C1,CLORIDRATO DE IMIPRAMINA,1,['CRISTALIA'],no_match,,,1.0,"Princípio ativo listado: cloridrato de imipramina 25 mg comprimido. Na lista de candidatos não há nenhum item com imipramina. O item 86633 é clomipramina 25 mg (substância diferente, portanto não equivalente mesmo com mesma dose/forma). Outros candidatos têm princípios, formas ou vias diferentes. Pela regra 1 (mesma substância obrigatória) e regras 2–4 (dose/forma/via), não há match.",25,"[86763, 86633, 86651, 86909, 100370, 87127, 111420, 104604, 87128, 87148, 117320, 86704, 116358, 87180, 87258, 87149, 92961, 107024, 87295, 86865, 86683, 87380, 86705, 87287, 86736]",openai:gpt-5-mini,False,,0.36,0.36,0.36,,,,initial
CLORIDRATO DE VENLAFAXINA (75MG CAP) C1 ,CLORIDRATO DE VENLAFAXINA,2,"['CELLERA', 'LABORATORIO GLOBO']",match,87300.0,venlafaxina 75 mg cap dura lib prol,0.8,"Princípio: cloridrato de venlafaxina ≡ venlafaxina; Dose: 75 mg ≡ 75 mg; Forma: cápsula (cap dura) — candidato indica liberação prolongada (lib prol); Via: oral (capsular) compatível; Embalagem não especificada mas não contraditória. Liberação prolongada não informada no item Unimed, porém o candidato é o único com dose idêntica, portanto match com confiança moderada.",25,"[86645, 87299, 87300, 86908, 111420, 87127, 86854, 86651, 86736, 107024, 87380, 87284, 104604, 116624, 86853, 86865, 100269, 86704, 86705, 86909, 100370, 86463, 116358, 86786, 87295]",openai:gpt-5-mini,False,,0.341505,0.31,0.37301,0.68,18.292,C,initial
HIDRALAZINA (25MG COMPRIMIDO REVESTIDO),CLORIDRATO DE HIDRALAZINA,2,"['NOVARTIS', 'UNIAO QUIMICA']",match,86616.0,hidralazina 25 mg drg,1.0,"Mesmo princípio ativo (cloridrato de hidralazina), mesma dose 25 mg, mesma forma farmacêutica (comprimido revestido/dragea) e via oral compatível. Marcas ignoradas.",25,"[86562, 102396, 86617, 86616, 87052, 87143, 87050, 86866, 86998, 86748, 108004, 86999, 86470, 86618, 86485, 87051, 87072, 86933, 86960, 87142, 111917, 87144, 86615, 102397, 87148]",openai:gpt-5-mini,False,,0.320425,0.320417,0.320433,0.42,165.01799999999997,C,initial
LIDOCAINA (20MG/G OU 2% GEL TOPICO 30GRAMAS),CLORIDRATO DE LIDOCAINA,3,"['CRISTALIA', 'NEO QUIMICA', 'PHARLAB']",match,86928.0,lidocaina 2% gel bg 30g,1.0,Princípio: cloridrato de lidocaína; Dose/concentração: 2% = 20 mg/g; Forma: gel tópico; Via: tópica; Volume/embalagem: 30 g — candidato cod_item=86928 corresponde exatamente.,25,"[86567, 86928, 86931, 87015, 86927, 101464, 86932, 86930, 101465, 86710, 87174, 84210, 86837, 86761, 83688, 87033, 87118, 84164, 87989, 86843, 86513, 87116, 87014, 102531, 87677]",openai:gpt-5-mini,False,,4.3999999999999995,3.3,6.5,7.05,6335.835,B,initial
BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA SOLIDO (250+10MG COMPRIMIDO) ORAL ,BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA MONOIDRATADA,2,"['BELFAR', 'COSMED']",no_match,,,0.9,"Unimed: combinação butilbrometo de escopolamina + dipirona monoidratada em comprimido oral 10 mg + 250 mg. Na lista Global não há item correspondente a comprimido sólido combinado 250 mg dipirona + 10 mg escopolamina. Há apenas produtos separados (dipirona ou escopolamina isoladas) ou combinação em solução oral (cod_item=86770) com concentrações e forma diferentes (solução oral 6,67 mg/ml escopolamina + 333,4 mg/ml dipirona), portanto dose/formato incompatíveis.",25,"[86762, 87123, 83667, 86766, 86770, 86581, 86767, 86769, 108715, 86341, 111044, 86705, 86909, 100370, 86725, 87335, 86679, 83666, 83669, 87174, 87248, 87636, 83684, 87118, 100391]",openai:gpt-5-mini,False,,0.237,0.204,0.27,,,,initial
"HEMIFUMARATO DE BISOPROLOL (1,25MG COMPRIMIDO REVESTIDO)",HEMIFUMARATO DE BISOPROLOL,2,['EMS'],match,83651.0,"bisoprolol 1,25 mg com rev",1.0,"Mesma substância (hemifumarato de bisoprolol), mesma dose 1,25 mg, mesma forma farmacêutica (comprimido revestido) e via oral compatível; marcas ignoradas.",25,"[83651, 86526, 86525, 102396, 86724, 86980, 86983, 86981, 86909, 86762, 86763, 86725, 86959, 92880, 84107, 87144, 117083, 86568, 86548, 86982, 108057, 92912, 87208, 87127, 115489]",openai:gpt-5-mini,False,,0.1731665,0.173,0.173333,0.24,17.208,C,initial
